institution_id,institution_name,state_code,state_name,county,nces_locale,level,control,title_i_status,total_enrollment,number_of_teachers,student_teacher_ratio,percent_free_reduced_lunch,racial_white_pct,racial_black_pct,racial_hispanic_pct,racial_asian_pct,racial_native_pct,racial_two_or_more_pct,special_education_pct,english_learner_pct,per_pupil_expenditure_usd,federal_funding_pct,state_funding_pct,local_funding_pct,math_proficiency_pct,reading_proficiency_pct,graduation_rate_pct,chronic_absenteeism_pct,avg_sat_score,avg_act_score,ap_ib_participation_pct,postsecondary_enrollment_pct,stem_certified_flag,broadband_access_pct
US-EDU-12882,Eisenhower Elementary Academy,MA,Massachusetts,Jackson County,Suburban - Midsize,Elementary School,Public,Title I Schoolwide,347,25,13.9,54.7,60.7,14.4,18.0,5.9,0.1,0.9,14.7,10.6,8614,16.8,38.0,45.2,51.1,68.7,77.5,22.7,,,,,No,92.6
US-EDU-12883,Grand Valley Primary School,KY,Kentucky,Central County,Suburban - Large,Elementary School,Public,Title I Schoolwide,474,30,15.7,63.6,37.5,6.9,36.2,14.3,1.3,3.8,18.2,19.3,14050,16.7,49.6,33.7,58.0,76.0,91.7,20.5,,,,,No,93.5
US-EDU-12884,Eastside Primary School,NC,North Carolina,Cumberland County,City - Large,Elementary School,Public,Not Title I Eligible,696,50,13.9,24.8,55.1,28.8,5.3,3.9,0.8,6.1,15.8,7.8,14071,9.6,39.5,50.9,50.3,68.1,88.5,25.8,,,,,No,90.8
US-EDU-12885,Carver Elementary School,FL,Florida,Miami-Dade County,City - Large,Elementary School,Public,Title I Schoolwide,536,34,15.9,67.4,31.5,23.9,37.8,4.1,1.0,1.7,12.7,23.6,15140,17.1,37.8,45.1,44.1,49.5,80.8,27.5,,,,,No,85.3
US-EDU-12886,Lincoln Primary School,PA,Pennsylvania,Montgomery County,Suburban - Large,Elementary School,Private Non-Profit,Not Applicable,549,54,10.1,25.9,48.1,10.9,35.7,1.4,0.1,3.8,17.2,14.0,13525,0.0,2.0,98.0,62.4,69.1,86.7,21.1,,,,,No,96.9
US-EDU-12887,Roosevelt Grade School,ID,Idaho,Madison County,Rural - Fringe,Elementary School,Public,Title I Schoolwide,519,55,9.4,54.9,85.7,6.8,5.2,0.7,0.1,1.5,9.0,7.4,16093,11.9,54.9,33.2,68.2,75.2,86.1,21.3,,,,,Yes,89.3
US-EDU-12888,Lincoln Intermediate School,AZ,Arizona,Lincoln County,Suburban - Midsize,Middle School,Public,Title I Targeted,540,29,18.4,70.7,42.1,5.4,28.5,20.7,0.1,3.2,13.5,12.2,14487,17.7,48.1,34.2,52.0,53.8,79.1,20.7,,,,,No,85.1
US-EDU-12889,Highland Park Grade School,FL,Florida,Broward County,City - Midsize,Elementary School,Public Charter,Title I Schoolwide,836,44,19.1,48.6,33.9,19.1,25.5,15.4,4.1,2.0,13.8,12.8,16221,14.8,39.9,45.3,80.9,70.3,94.6,25.0,,,,,No,93.5
US-EDU-12890,Eastside High School,AR,Arkansas,Montgomery County,Town - Distant,High School,Public,Title I Targeted,954,47,20.1,47.0,59.3,15.7,17.2,4.1,0.1,3.6,17.3,6.9,15635,17.1,37.2,45.7,61.6,77.1,78.6,24.7,1259,25.8,27.7,48.1,No,92.4
US-EDU-12891,Crestview Elementary School,PA,Pennsylvania,Allegheny County,Rural - Remote,Elementary School,Public Charter,Title I Targeted,855,68,12.6,38.3,75.4,6.0,13.5,2.4,0.1,2.6,14.3,5.7,15114,8.6,47.2,44.2,77.1,73.3,88.6,27.4,,,,,No,93.2
US-EDU-12892,Washington Academy,AZ,Arizona,Clay County,Town - Fringe,High School,Private Non-Profit,Not Applicable,634,47,13.4,17.9,67.6,5.6,20.0,3.9,0.1,2.8,14.9,7.0,14437,0.0,2.0,98.0,67.4,56.4,94.6,18.6,1202,26.2,20.8,71.8,Yes,94.4
US-EDU-12893,Cedar Creek Elementary School,TX,Texas,Denton County,City - Large,Elementary School,Public,Title I Schoolwide,131,7,19.0,64.0,16.8,12.4,51.2,10.7,1.8,7.1,16.8,19.6,15833,16.0,32.7,51.3,46.8,54.8,77.9,28.7,,,,,No,83.3
US-EDU-12894,Northwood Comprehensive High School,OR,Oregon,Washington County,City - Midsize,High School,Private For-Profit,Not Applicable,1248,127,9.8,72.0,50.3,31.1,6.1,8.7,0.4,3.4,20.4,4.1,16910,12.1,62.7,25.2,22.4,27.3,69.7,25.6,1076,20.7,13.0,53.5,No,83.0
US-EDU-12895,Marshall Junior High School,TX,Texas,Fort Bend County,Suburban - Large,Middle School,Public,Not Title I Eligible,713,78,9.2,18.5,55.9,25.1,6.9,8.9,0.5,2.7,16.7,2.8,17620,10.8,41.4,47.8,70.1,84.7,83.2,12.9,,,,,No,94.2
US-EDU-12896,Eastside High School,MO,Missouri,Madison County,City - Large,High School,Public,Title I Schoolwide,1115,76,14.7,66.7,31.4,30.1,6.2,26.6,1.0,4.7,20.7,6.8,15700,16.0,50.0,34.0,73.6,56.1,86.6,20.4,1199,25.5,44.9,64.6,No,88.7
US-EDU-12897,Kennedy Junior High School,TX,Texas,Fort Bend County,City - Large,Middle School,Public,Title I Schoolwide,818,60,13.7,79.8,24.8,36.4,31.1,5.3,0.2,2.2,13.2,16.3,15796,16.4,45.5,38.1,55.2,76.8,83.6,25.3,,,,,No,87.0
US-EDU-12898,Crestview Intermediate School,KS,Kansas,Clay County,Suburban - Large,Middle School,Public,Title I Schoolwide,746,51,14.7,41.5,37.9,3.0,28.7,20.4,0.2,9.8,8.5,16.7,21106,14.4,56.7,28.9,75.5,82.0,93.0,13.5,,,,,Yes,93.0
US-EDU-12899,Eastside Junior High School,WV,West Virginia,Jackson County,Suburban - Large,Middle School,Public,Not Title I Eligible,914,62,14.8,37.2,31.7,12.9,36.0,11.1,2.4,5.9,10.0,23.0,20961,15.9,51.4,32.7,56.8,56.8,81.3,22.8,,,,,No,91.2
US-EDU-12900,Southland Senior High School,CA,California,Santa Clara County,Suburban - Large,High School,Public,Not Title I Eligible,680,75,9.1,33.3,54.0,18.3,7.6,14.6,2.6,2.9,18.6,7.9,17747,7.7,50.6,41.7,87.4,77.2,87.7,13.1,1399,27.2,42.6,89.0,No,90.5
US-EDU-12901,Hamilton Primary School,CA,California,Alameda County,Suburban - Large,Elementary School,Public,Title I Schoolwide,365,21,17.5,44.0,76.9,12.8,4.7,1.2,0.1,4.3,12.4,7.4,19367,9.9,53.1,37.0,66.3,53.8,91.8,27.6,,,,,No,92.7
US-EDU-12902,Marshall Elementary Academy,CA,California,San Bernardino County,Suburban - Large,Elementary School,Private Non-Profit,Not Applicable,490,33,15.0,32.4,45.3,8.9,27.5,14.8,1.0,2.5,16.1,16.0,19054,0.0,2.0,98.0,69.3,47.8,83.4,23.1,,,,,No,93.7
US-EDU-12903,Eastside Elementary Academy,IL,Illinois,Will County,City - Midsize,Elementary School,Public,Title I Schoolwide,484,33,14.6,71.1,14.9,38.6,24.7,13.2,3.0,5.6,10.6,13.7,12199,17.3,30.0,52.7,64.2,62.6,80.0,24.2,,,,,No,88.4
US-EDU-12904,Southland Intermediate School,MS,Mississippi,Franklin County,City - Large,Middle School,Public,Title I Schoolwide,398,18,21.8,49.6,29.7,31.6,32.8,4.5,0.1,1.3,12.8,11.3,22064,13.2,32.8,54.0,66.0,90.2,83.9,15.6,,,,,No,85.6
US-EDU-12905,Martin Luther King Jr. Intermediate School,TX,Texas,Tarrant County,Suburban - Large,Middle School,Public,Not Title I Eligible,299,18,17.0,22.0,50.6,23.6,16.3,4.7,0.1,4.7,8.2,9.9,18590,10.3,57.0,32.7,59.4,78.5,95.6,15.6,,,,,No,89.7
US-EDU-12906,River Bend Community School,MD,Maryland,Washington County,Suburban - Large,K-12 Combined,Public,Title I Targeted,633,40,16.0,38.8,42.6,2.8,34.3,11.0,4.5,4.8,14.2,17.8,14286,14.4,37.4,48.2,42.2,63.6,77.5,21.6,1168,22.9,29.4,67.3,No,94.5
US-EDU-12907,Grand Valley Elementary Academy,TX,Texas,Travis County,City - Midsize,Elementary School,Public,Title I Targeted,459,22,20.6,43.2,30.6,8.6,19.5,31.8,5.0,4.5,13.8,17.9,17161,12.5,46.2,41.3,71.4,70.3,89.9,22.1,,,,,No,90.1
US-EDU-12908,Madison Community College,NM,New Mexico,Madison County,City - Large,2-Year College,Public,Not Applicable,6520,286,22.8,0.0,49.2,15.7,8.9,14.6,5.0,6.6,13.1,6.6,23295,13.0,34.0,53.0,78.2,75.9,87.8,18.3,,,,,No,95.4
US-EDU-12909,River Bend Preparatory School,MI,Michigan,Kent County,Town - Fringe,K-12 Combined,Public,Title I Schoolwide,299,28,10.8,54.9,83.0,1.3,9.6,0.7,1.2,4.2,17.3,6.5,14929,14.6,34.0,51.4,33.9,29.0,83.9,18.7,1142,24.2,22.8,66.0,Yes,88.8
US-EDU-12910,Lakeshore Primary School,VA,Virginia,Central County,City - Large,Elementary School,Public Charter,Title I Schoolwide,693,37,18.6,54.1,14.5,40.8,39.6,2.5,1.4,1.2,12.5,19.4,12969,15.8,42.7,41.5,65.8,62.0,91.9,15.2,,,,,No,88.6
US-EDU-12911,Willow Creek Elementary Academy,TX,Texas,Tarrant County,Town - Fringe,Elementary School,Public,Title I Targeted,650,32,20.2,36.5,68.6,4.7,16.5,4.6,1.5,4.1,12.3,8.2,17799,11.5,43.4,45.1,48.6,59.7,79.7,26.6,,,,,Yes,92.4
US-EDU-12912,Willow Creek Elementary School,AR,Arkansas,Marion County,Rural - Remote,Elementary School,Private Religious,Not Applicable,373,24,15.4,8.9,66.9,10.9,15.9,2.0,1.2,3.1,14.4,6.7,15591,0.0,2.0,98.0,88.6,78.6,88.8,20.2,,,,,Yes,97.1
US-EDU-12913,Hamilton Middle School,FL,Florida,Orange County,Suburban - Midsize,Middle School,Public,Not Title I Eligible,926,70,13.2,38.8,65.0,7.7,17.9,5.0,0.9,3.5,4.0,9.4,17320,8.9,22.9,68.2,54.7,73.3,92.0,12.7,,,,,Yes,90.0
US-EDU-12914,Jefferson Elementary School,CO,Colorado,Montgomery County,Suburban - Midsize,Elementary School,Public,Title I Schoolwide,419,22,19.1,58.3,55.4,6.7,34.7,1.0,0.1,2.1,18.8,8.6,19175,15.5,42.8,41.7,63.0,79.8,86.9,19.6,,,,,No,84.8
US-EDU-12915,Hamilton Senior High School,IL,Illinois,DuPage County,City - Midsize,High School,Public,Title I Schoolwide,1077,98,11.0,48.5,41.3,34.4,13.5,5.6,1.4,3.8,14.3,8.1,17150,14.2,41.0,44.8,53.0,56.1,81.8,18.1,1194,25.1,19.5,62.9,Yes,88.4
US-EDU-12916,Carver Junior High School,NY,New York,Westchester County,City - Large,Middle School,Public Charter,Title I Schoolwide,610,29,21.4,41.6,23.1,23.2,41.6,4.6,0.3,7.2,18.6,20.1,16000,13.3,25.9,60.8,63.5,60.3,86.8,21.0,,,,,No,88.1
US-EDU-12917,Carver Primary School,TX,Texas,Collin County,Rural - Remote,Elementary School,Public Charter,Title I Schoolwide,417,27,15.5,44.3,70.2,14.3,7.8,2.5,0.2,5.0,16.5,3.9,17009,13.2,53.5,33.3,65.6,76.9,87.9,8.4,,,,,No,96.4
US-EDU-12918,Marshall Elementary School,LA,Louisiana,Madison County,City - Large,Elementary School,Public,Title I Schoolwide,558,37,15.1,88.7,48.6,10.2,24.0,10.8,2.5,3.9,10.3,15.2,14901,17.6,33.7,48.7,46.7,47.6,84.2,22.8,,,,,No,84.2
US-EDU-12919,Martin Luther King Jr. Grade School,MD,Maryland,Jefferson County,Suburban - Midsize,Elementary School,Public,Title I Schoolwide,301,27,11.3,66.4,57.1,2.1,30.2,8.0,0.5,2.1,7.4,16.6,15757,16.8,30.9,52.3,53.4,27.1,76.4,18.3,,,,,No,85.8
US-EDU-12920,Jefferson Elementary Academy,CO,Colorado,Clay County,Suburban - Midsize,Elementary School,Public,Not Title I Eligible,246,14,17.5,13.5,29.0,17.8,38.3,6.2,2.0,6.7,21.4,10.3,16879,10.6,53.5,35.9,58.8,57.3,83.7,16.3,,,,,No,93.6
US-EDU-12921,University of Virginia at Hamilton,VA,Virginia,Marion County,Rural - Remote,4-Year University,Public,Not Applicable,13011,573,22.7,0.0,61.4,12.9,17.6,0.6,1.8,5.7,15.7,0.8,21888,9.8,26.3,63.9,71.3,81.2,87.7,9.9,1280,27.0,,,No,95.5
US-EDU-12922,Horizon Grade School,LA,Louisiana,Jackson County,Suburban - Large,Elementary School,Public,Not Title I Eligible,524,25,21.2,36.3,58.7,15.2,19.4,3.0,0.1,3.6,14.0,8.8,19974,12.0,47.2,40.8,50.0,55.4,82.3,18.7,,,,,No,94.0
US-EDU-12923,Centennial Elementary School,SC,South Carolina,Montgomery County,Suburban - Large,Elementary School,Public,Title I Targeted,754,57,13.3,48.4,45.9,11.8,17.3,15.4,2.6,7.0,6.5,15.8,17118,13.7,45.9,40.4,32.3,36.2,74.4,32.3,,,,,No,92.6
US-EDU-12924,Grand Valley High School,MA,Massachusetts,Lincoln County,Suburban - Midsize,High School,Public,Title I Schoolwide,637,33,19.4,60.4,38.8,15.0,32.5,5.4,3.2,5.1,12.6,21.4,20330,17.4,63.6,19.0,68.1,74.2,84.9,28.2,1200,25.0,29.8,59.8,No,88.6
US-EDU-12925,Highland Park Elementary School,TN,Tennessee,Jackson County,Town - Fringe,Elementary School,Private Religious,Not Applicable,434,30,14.5,6.2,59.7,4.9,26.3,2.2,0.8,6.1,12.5,11.4,11811,0.0,2.0,98.0,70.5,68.3,75.1,21.7,,,,,No,94.0
US-EDU-12926,Franklin Grade School,IA,Iowa,Jackson County,City - Large,Elementary School,Public Charter,Title I Schoolwide,317,29,10.8,55.6,40.2,14.1,30.5,11.6,0.4,3.2,16.9,19.9,14782,15.6,47.5,36.9,49.9,64.2,86.5,21.6,,,,,No,88.6
US-EDU-12927,Centennial Primary School,TX,Texas,Collin County,Suburban - Large,Elementary School,Public,Title I Targeted,454,27,16.8,36.1,58.8,13.0,4.8,17.8,0.1,5.5,13.7,9.6,14975,10.5,48.6,40.9,69.7,67.5,85.4,17.7,,,,,No,92.9
US-EDU-12928,Martin Luther King Jr. University,TX,Texas,Bexar County,Suburban - Large,4-Year University,Private For-Profit,Not Applicable,6489,427,15.2,0.0,60.3,7.0,18.6,10.1,0.1,3.9,17.1,8.8,16092,19.1,10.0,70.9,81.4,90.3,97.4,20.9,1389,30.4,,,No,93.6
US-EDU-12929,Northwood Junior High School,OH,Ohio,Lorain County,City - Large,Middle School,Public,Title I Schoolwide,539,44,12.3,51.1,22.0,26.0,41.7,5.8,0.1,4.4,14.9,19.9,19379,19.1,46.9,34.0,39.5,50.6,85.6,23.7,,,,,No,93.7
US-EDU-12930,Valley View Primary School,FL,Florida,Hillsborough County,Rural - Fringe,Elementary School,Public,Title I Targeted,600,31,19.1,72.3,76.8,0.9,13.9,2.7,0.9,4.8,15.6,8.6,18951,16.7,43.4,39.9,41.5,62.6,72.4,30.5,,,,,No,85.8
US-EDU-12931,Southland Elementary Academy,IA,Iowa,Clay County,City - Midsize,Elementary School,Public,Title I Schoolwide,481,29,16.5,61.9,18.6,26.0,39.9,7.4,2.4,5.7,13.8,17.5,22080,13.1,47.7,39.2,52.7,54.5,88.3,23.2,,,,,No,90.1
US-EDU-12932,Martin Luther King Jr. Grade School,IN,Indiana,Franklin County,Suburban - Large,Elementary School,Public,Not Title I Eligible,609,65,9.3,39.3,44.6,13.2,18.6,20.0,0.1,3.5,11.6,11.8,16264,11.3,51.6,37.1,51.5,64.5,78.4,24.8,,,,,Yes,93.5
US-EDU-12933,Centennial Senior High School,ID,Idaho,Montgomery County,Suburban - Large,High School,Private For-Profit,Not Applicable,1483,72,20.5,14.9,53.4,21.3,17.3,5.5,0.8,1.7,9.8,6.1,17560,11.9,41.5,46.6,74.8,78.5,93.5,21.9,1356,29.2,32.3,83.9,No,92.2
US-EDU-12934,Martin Luther King Jr. Intermediate School,FL,Florida,Orange County,Suburban - Midsize,Middle School,Public,Title I Schoolwide,704,38,18.7,53.2,38.0,30.6,14.1,9.0,1.6,6.7,13.4,10.2,13350,13.8,56.1,30.1,61.2,54.2,89.1,18.2,,,,,Yes,92.0
US-EDU-12935,Washington Junior High School,ID,Idaho,Franklin County,City - Large,Middle School,Public,Title I Schoolwide,948,59,16.0,62.1,35.0,46.6,5.1,8.6,0.8,3.9,12.9,2.3,14588,14.3,43.9,41.8,70.8,76.3,93.9,15.0,,,,,Yes,84.4
US-EDU-12936,Valley View Grade School,NY,New York,Erie County,City - Midsize,Elementary School,Public Charter,Title I Targeted,538,31,17.2,37.5,42.8,23.8,22.7,7.7,0.1,2.9,15.0,9.4,18864,10.9,55.0,34.1,61.3,63.1,99.0,16.6,,,,,No,95.6
US-EDU-12937,Crestview Elementary Academy,OK,Oklahoma,Washington County,City - Large,Elementary School,Public,Title I Schoolwide,641,45,14.2,48.9,35.4,38.5,19.7,1.5,2.5,2.4,13.0,7.4,20324,13.8,41.3,44.9,61.7,62.6,80.4,23.5,,,,,No,88.4
US-EDU-12938,Centennial Academy,TX,Texas,Hidalgo County,City - Midsize,High School,Public,Title I Schoolwide,1561,91,17.2,52.3,45.6,22.1,6.0,14.8,5.0,6.5,17.6,3.7,18550,20.9,37.5,41.6,62.7,62.6,81.2,16.5,1221,27.8,27.2,60.2,No,90.0
US-EDU-12939,Frontier High School,IN,Indiana,Jefferson County,City - Large,High School,Public,Title I Schoolwide,602,43,13.9,82.1,30.8,34.3,7.0,17.2,5.0,5.7,12.2,9.9,12196,17.6,52.4,30.0,30.6,44.5,78.3,26.4,1100,20.3,15.2,58.5,Yes,80.2
US-EDU-12940,Kennedy Comprehensive High School,FL,Florida,Lee County,City - Large,High School,Public,Title I Schoolwide,1989,114,17.4,66.5,7.1,28.5,49.8,8.0,4.7,1.9,11.6,22.9,20028,16.7,46.5,36.8,65.3,47.5,78.9,23.9,1215,24.8,32.0,62.5,Yes,86.7
US-EDU-12941,Carver University,FL,Florida,Duval County,City - Large,4-Year University,Private Non-Profit,Not Applicable,8210,720,11.4,17.0,13.0,47.9,21.9,11.5,1.8,3.9,22.0,15.1,19155,0.0,2.0,98.0,64.4,49.2,83.9,24.2,1241,25.1,,,Yes,98.1
US-EDU-12942,Kennedy Comprehensive High School,CA,California,San Diego County,City - Midsize,High School,Public,Title I Schoolwide,1061,112,9.5,76.0,29.0,9.6,52.9,5.2,0.1,3.2,12.5,23.7,19101,19.7,70.0,10.3,38.3,59.9,75.9,26.4,1144,26.1,25.0,67.2,No,81.6
US-EDU-12943,Meadowbrook Elementary Academy,OH,Ohio,Montgomery County,Town - Fringe,Elementary School,Public Charter,Not Title I Eligible,213,24,9.0,38.1,67.4,0.8,23.1,3.8,0.6,4.3,9.9,3.1,20367,10.5,42.2,47.3,67.2,76.5,88.0,12.1,,,,,No,95.3
US-EDU-12944,Eisenhower Academy,WI,Wisconsin,Franklin County,Suburban - Large,High School,Private Religious,Not Applicable,1669,122,13.7,11.0,43.7,30.0,3.4,14.3,4.3,4.3,16.1,9.6,9679,0.0,2.0,98.0,68.7,81.7,85.8,19.8,1293,27.7,35.4,75.6,Yes,94.1
US-EDU-12945,Westview Middle School,WV,West Virginia,Madison County,Suburban - Midsize,Middle School,Private Non-Profit,Not Applicable,991,146,6.8,3.6,33.7,9.9,29.7,20.1,2.7,3.9,8.8,17.9,25659,0.0,2.0,98.0,75.4,95.5,86.5,19.6,,,,,No,96.4
US-EDU-12946,Lincoln Charter High School,MI,Michigan,Ingham County,Rural - Fringe,High School,Public Charter,Title I Targeted,1061,93,11.4,32.9,67.8,10.6,11.2,4.9,0.1,5.4,17.7,6.8,17860,9.4,49.7,40.9,64.9,61.7,82.1,14.1,1155,24.0,30.8,70.2,No,95.2
US-EDU-12947,River Bend Primary School,TX,Texas,Denton County,Rural - Remote,Elementary School,Public Charter,Title I Schoolwide,204,11,19.2,64.7,68.7,16.9,2.2,3.6,2.8,5.8,17.9,2.2,19053,15.7,70.0,14.3,40.0,36.5,77.4,27.0,,,,,No,85.0
US-EDU-12948,Eastside Senior High School,GA,Georgia,Henry County,City - Large,High School,Public,Title I Schoolwide,888,53,16.6,53.2,31.4,25.8,26.7,12.4,0.2,3.5,17.1,15.3,17547,11.1,26.2,62.7,53.4,53.6,84.3,21.0,1228,23.4,30.0,65.5,No,87.0
US-EDU-12949,Marshall Community College,AR,Arkansas,Montgomery County,City - Large,2-Year College,Private Non-Profit,Not Applicable,11733,543,21.6,11.3,23.3,16.2,45.2,11.5,0.2,3.6,15.0,23.4,22257,0.0,2.0,98.0,79.9,90.2,87.4,18.1,,,,,No,91.6
US-EDU-12950,Frontier Grade School,IA,Iowa,Central County,City - Large,Elementary School,Public,Title I Schoolwide,753,49,15.3,41.5,7.5,49.1,36.7,3.7,0.1,2.9,16.9,13.3,21079,13.8,54.5,31.7,78.3,76.2,88.8,22.3,,,,,No,95.0
US-EDU-12951,Centennial College Prep,WA,Washington,Madison County,Suburban - Large,High School,Public Charter,Title I Targeted,1024,52,19.6,29.1,53.4,10.8,28.9,2.7,0.8,3.4,16.5,11.8,17967,12.3,53.2,34.5,58.1,62.1,86.7,24.2,1218,25.2,23.5,63.0,No,91.5
US-EDU-12952,Southland Grade School,AR,Arkansas,Central County,Suburban - Midsize,Elementary School,Public,Not Title I Eligible,504,28,18.1,10.7,51.7,32.7,3.0,8.4,0.6,3.6,15.5,6.8,16508,6.8,49.6,43.6,82.4,78.1,94.0,14.8,,,,,Yes,96.9
US-EDU-12953,Metropolitan Elementary School,UT,Utah,Washington County,City - Large,Elementary School,Public Charter,Title I Schoolwide,369,23,16.1,60.4,27.4,20.7,38.2,10.0,1.4,2.3,14.5,16.1,11893,14.6,28.4,57.0,73.0,85.2,91.4,24.4,,,,,No,88.2
US-EDU-12954,Willow Creek Primary School,WA,Washington,Central County,Suburban - Midsize,Elementary School,Public,Not Title I Eligible,734,50,14.6,22.9,51.2,2.3,25.7,15.2,1.9,3.7,14.1,16.1,18462,13.5,48.6,37.9,62.0,76.9,91.8,24.2,,,,,No,90.5
US-EDU-12955,Eisenhower State College,MA,Massachusetts,Lincoln County,Suburban - Large,2-Year College,Private Non-Profit,Not Applicable,7294,401,18.2,11.5,48.1,5.5,26.9,15.6,0.9,3.0,13.2,19.0,7500,0.0,2.0,98.0,63.6,85.6,93.4,11.7,,,,,No,90.7
US-EDU-12956,Westview Junior High School,GA,Georgia,Richmond County,Suburban - Large,Middle School,Public,Not Title I Eligible,620,40,15.6,21.5,21.2,4.7,53.9,14.6,2.0,3.6,10.5,24.1,17675,6.6,31.6,61.8,81.3,85.2,84.7,16.9,,,,,No,90.6
US-EDU-12957,Westview Senior High School,AZ,Arizona,Jackson County,Suburban - Large,High School,Public,Not Title I Eligible,1007,49,20.5,22.6,46.3,2.8,29.8,16.9,0.1,4.1,15.6,12.0,20080,7.2,32.7,60.1,88.9,75.9,90.2,12.9,1264,28.7,36.7,73.3,No,96.3
US-EDU-12958,Valley View Comprehensive High School,OK,Oklahoma,Madison County,Suburban - Large,High School,Public,Title I Schoolwide,944,76,12.5,42.3,64.2,2.6,9.2,15.3,0.1,8.6,6.0,11.9,16175,13.7,40.2,46.1,54.5,40.1,84.6,23.9,1070,23.6,17.4,60.9,No,88.6
US-EDU-12959,Crestview College,IL,Illinois,Kane County,City - Midsize,4-Year University,Private Non-Profit,Not Applicable,5748,353,16.3,1.4,29.9,23.4,36.9,1.3,2.6,5.9,19.9,13.7,22799,0.0,2.0,98.0,73.5,78.1,85.0,14.8,1270,28.0,,,No,99.0
US-EDU-12960,Jefferson Primary School,NY,New York,New York County,Town - Distant,Elementary School,Public,Title I Targeted,169,10,16.4,48.3,85.2,3.2,2.1,0.5,3.0,6.0,14.8,6.5,16965,13.0,56.7,30.3,57.0,72.3,86.1,27.1,,,,,Yes,89.6
US-EDU-12961,Centennial Grade School,LA,Louisiana,Marion County,City - Large,Elementary School,Public,Not Title I Eligible,412,25,16.6,6.8,21.3,12.0,52.0,2.4,3.8,8.5,11.2,24.0,19110,8.5,37.7,53.8,85.8,78.4,84.3,9.1,,,,,No,96.9
US-EDU-12962,Northwood Junior High School,UT,Utah,Madison County,Suburban - Midsize,Middle School,Private Non-Profit,Not Applicable,718,60,12.0,15.7,60.3,14.0,3.8,12.0,0.9,9.0,17.8,7.9,7978,0.0,2.0,98.0,64.7,67.9,89.7,27.5,,,,,No,95.7
US-EDU-12963,Centennial Academy,VA,Virginia,Marion County,City - Large,High School,Public,Title I Schoolwide,391,20,19.1,74.3,21.1,24.1,42.0,6.9,2.3,3.6,10.7,17.0,14313,13.4,49.3,37.3,33.0,47.9,91.6,23.0,1133,24.5,23.8,55.6,Yes,84.6
US-EDU-12964,Pine Crest Senior High School,NC,North Carolina,Durham County,Suburban - Large,High School,Public,Not Title I Eligible,1155,78,14.8,6.0,60.8,6.9,17.8,9.9,2.1,2.5,15.9,17.4,15451,5.1,36.7,58.2,83.9,83.8,92.6,12.6,1315,27.7,43.5,71.8,Yes,97.4
US-EDU-12965,Valley View Primary School,OR,Oregon,Madison County,Suburban - Large,Elementary School,Public,Title I Schoolwide,120,8,15.8,49.2,60.0,12.9,15.1,10.1,0.6,1.3,19.1,12.5,18036,17.9,68.5,13.6,66.6,56.2,83.5,21.9,,,,,No,90.3
US-EDU-12966,River Bend Elementary Academy,VA,Virginia,Jackson County,Suburban - Large,Elementary School,Public,Title I Targeted,394,18,22.2,31.1,49.1,12.6,18.3,14.9,0.4,4.7,7.6,9.5,19867,12.3,47.7,40.0,42.9,64.2,82.3,29.9,,,,,No,86.8
US-EDU-12967,Westview Preparatory High School,TX,Texas,Travis County,Rural - Fringe,High School,Public Charter,Title I Schoolwide,670,38,17.7,44.0,71.3,6.4,10.6,4.2,3.9,3.6,13.0,2.4,16224,12.3,60.7,27.0,65.1,73.3,80.8,22.9,1238,28.1,35.6,74.0,Yes,89.4
US-EDU-12968,University of Oklahoma at Horizon,OK,Oklahoma,Central County,Suburban - Midsize,4-Year University,Public,Not Applicable,12494,844,14.8,0.0,61.0,21.7,14.1,1.5,0.8,0.9,13.0,12.2,15598,12.6,34.9,52.5,88.4,91.9,94.4,14.0,1292,29.9,,,No,94.9
US-EDU-12969,Crestview High School,PA,Pennsylvania,Allegheny County,Suburban - Large,High School,Public,Not Title I Eligible,1259,70,18.0,14.0,46.6,2.8,32.1,12.0,0.1,6.4,13.3,18.1,22369,8.3,58.1,33.6,81.2,85.9,99.3,10.9,1408,26.9,47.4,74.3,Yes,91.8
US-EDU-12970,Hamilton Elementary Academy,AR,Arkansas,Madison County,Suburban - Large,Elementary School,Public,Title I Schoolwide,512,26,19.9,45.9,35.2,26.2,31.5,1.2,1.1,4.8,12.9,16.5,12285,15.1,44.3,40.6,71.3,76.4,91.3,21.9,,,,,No,91.8
US-EDU-12971,Horizon Elementary School,UT,Utah,Jefferson County,City - Midsize,Elementary School,Private Non-Profit,Not Applicable,562,54,10.4,5.3,5.8,34.3,50.0,2.6,0.5,6.8,15.4,23.9,29564,0.0,2.0,98.0,81.5,90.8,93.0,10.3,,,,,No,95.8
US-EDU-12972,Highland Park Intermediate School,MA,Massachusetts,Jefferson County,City - Midsize,Middle School,Public,Not Title I Eligible,713,44,16.1,34.0,20.9,23.7,37.4,7.1,0.7,10.2,11.8,13.6,16887,12.0,35.8,52.2,51.3,56.3,81.7,17.4,,,,,No,90.1
US-EDU-12973,Washington Academy,MN,Minnesota,Jackson County,City - Large,High School,Private Religious,Not Applicable,1467,110,13.3,4.2,15.5,47.8,29.0,5.3,1.6,0.8,14.1,21.1,10865,0.0,2.0,98.0,63.1,66.4,85.5,13.2,1236,25.8,30.3,71.0,No,94.8
